,title,link,authors,source,par_num,paragraph
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 30,"challenges include the protection of environmental assets, promotion of sustainable natural resource development and risk reduction from natural disasters. • November 10, 2015: ESA and the Canadian Space Agency have signed an agreement that facilitates access to the Sentinel satellite data primarily for users from Canada. This dedicated agreement will facilitate Sentinel data exploitation through the Canadian Collaborative Archiving and Dissemination Centers. - The Collaborative Data Hub will soon coordinate ground segment activities in the country – such as hosting, distributing, ensuring access and archiving Sentinel data – and act as an interface between ESA and national Canadian initiatives. This will be done through a ‘national mirror site’, under the lead of the Center for Mapping and Earth Observation. - Canada is the ninth Participating State to have signed the agreement, following Greece, Norway, Italy, Finland, Germany, France, UK and Sweden. • March 19, 2015: ESA and the UK Space Agency have signed an arrangement that establishes access to data from the Sentinel satellites, marking a significant step in their exploitation. - The agreement aims to facilitate Sentinel data exploitation in the country. The UK Space Agency will coordinate ground segment activities in the UK – such as hosting, distributing, ensuring access and archiving Sentinel data – and act as an interface between ESA and national initiatives. This will be done through a ‘national mirror site’ at the Harwell Science, Innovation and Business Campus in Oxfordshire, where ESA’s space applications center, ECSAT, is also based. • November 7, 2014: With the first Copernicus satellite Sentinel-1A now"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 31,"operational, ESA and the DLR German Aerospace Center have signed an arrangement on managing and accessing Sentinel data. Germany is the fourth Participating State to sign the agreement after Greece, Norway and Italy. • Dec. 12, 2014: In March 2014, ESA presented its plans to the Swedish National Space Board (SNSB) regarding the future Swedish user access to Sentinel data. Subsequent discussions led to SNSB entrusting Metria and Spacemetric with the task to investigate and report upon Swedish needs for Sentinel data, and the technical solutions necessitated by these needs. Broadly speaking, Metria was given the brief to investigate the needs, whilst Spacemetric was asked to shed light on the more technical aspects. • On 28 August, 2017, EUMETSAT’s near-real-time dissemination service went to the next level when EUMETSAT’s CODA (Copernicus Online Data Access) service, became operationally available to users via the new single-sign on option. - It ensures that CODA users can access both Copernicus and data from EUMETSAT’s Earth observation portal with one username and password. - In combination with EUMETCast - a flexible multicasting service delivering the unified data streams from Copernicus and EUMETSAT’s own missions, as well as EUMETview - an interactive visualization service especially for satellite imagery, EUMETSAT’s data services provide solutions for a variety of different needs: a) Sourcing Copernicus Data with CODA: EUMETSAT’s CODA service is a rolling archive featuring a month’s worth of Sentinel-3 data through an uncomplicated web interface as well as a scripting service, which allows users to automate bulk data downloads (within certain parameters). After"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 32,"an extensive pilot phase, the CODA service is now fully available to users. CODA is particularly relevant for the ocean and remote sensing scientists, but its benefits reach beyond the scientific community. Developers in the public and private sector, be it for products or information services, can use CODA to develop innovative applications. Hayley Evers King (Plymouth Marine Laboratory) summarizes her experience: “CODA is ideal for our daily business. It allows us to investigate specific areas and locate data for a particular region anywhere on the globe. This is, for example, useful when spotting algae blooms. The handling is particularly easy and follows a streamlined, user-friendly process. CODA allows us to select data without needing much experience. This is immensely helpful.” b) Data dissemination via EUMETCast: The vast majority of marine data from the Copernicus-3A satellite, operated by EUMETSAT on behalf of the European Union, are now available on EUMETCast. With this milestone, EUMETSAT’s flexible multicasting service now delivers unified data streams to Copernicus users integrating observations from Copernicus and its own missions. This new marine data stream, involving products from Sentinel-3A, Jason-3, Metop and Meteosat creates a broad range of opportunities for the downstream development of applications, services and – ultimately – added value in Europe. For Hayley Evers King (Plymouth Marine Laboratory) EUMETCast is important because “... it allows us to routinely and quickly access large amounts of data. We use it together with CODA and EUMETview; having these various sources of data access will increase the number of users for Copernicus data.” •"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 33,"July 13, 2017: Action against Hunger, an international NGO (Non-Governmental Organization) working in the West African Sahel, has been using EO data to enhance the planning of humanitarian responses to drought impacts. Software developed by Action against Hunger uses Copernicus Global Land Service Products to estimate biomass/grassland production and water availability in the Sahel region. The NGO uses the software and Copernicus products to strengthen the drought monitoring capacity in the region. This is helping decision makers -such as the Government of Mali - to operate their own drought detection system, as a component of the national early warning system. To further democratize the information, the next step is to deliver information directly to herders. - Over the years, rainfall in the West African Sahel has become increasingly volatile, with years of floods preceding extreme droughts. These climatic shocks place millions of people in a precarious and vulnerable situation, which is more acutely felt by livestock herders. - In countries such as Mali and Niger, the majority of cattle are held in semi-nomadic herds that move according to the seasons in search of greener pasture and water. As the Sahel has a single rainy season of 3-4 months between July and October, herders need to make careful decisions on moving their cattle, ensuring that their animals stay healthy and survive the long dry season. For the communities in the region a poor rainy season can severely affect their way of living. Family herds that took decades to form can be decimated in only a few months."
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 34,"As an example, in 2009, following a drought in Niger, herders in the worst-hit areas lost up to 90% of their livestock. - Reliable information on biomass and water availability is fundamental. Herders, as well as humanitarian and government actors, need to know which areas are going to be impacted by droughts to plan for early response interventions. - Since 2005, a humanitarian NGO, Action against Hunger (Action Contre la Faim, ACF), has been working to use remote sensing data to improve humanitarian response to droughts. Through a partnership with the Flemish Institute of Technology (VITO NV, Belgium), ACF has been providing geo-information, derived from the SPOT/VGT and PROBA-V satellite sensors, to other humanitarian actors in order to identify areas prone to drought. - Over the years, this initiative has grown and several Copernicus Global Land Service products related to vegetation and water - Dry Matter Productivity, Water Bodies, Soil Water Index and Normalized Difference Vegetation Index - are now being used operationally to monitor the West Sahel. Software developed by ACF uses Copernicus data to estimate biomass/grassland production and water availability. ACF also initiated capacity-building activities to ensure awareness of the benefits and use of EO data and increase engagement of local governments in Niger and Mali. As a result, the government of Mali now operates its own drought detection system as part of a national Early Warning System (see map below). The system relies on Copernicus Global Land Service products as inputs. Through this system authorities are supported in planning humanitarian responses to water"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Copernicus program status 35,shortages and possible livestock production deficits.
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 1,"Ground Truth Data Collection for the Sentinels on two Expeditions March 2018: Information from the Sentinel missions is used in a myriad of ways to make lives easier and businesses more efficient. For example, ocean forecasting is important for maritime safety and off-shore operations, and biological productivity helps sectors such as the fishing industry. It is therefore imperative to monitor data quality throughout a satellite’s life – and this means venturing out to make in situ measurements that can be compared with measurements taken from space. Two recent expeditions that took scientists 26,000 km across the Atlantic Ocean have returned critical information to make sure that the Copernicus Sentinel satellites are delivering accurate data about the state of our oceans. In 2016 and 2017, a team of scientists did just this and braved the seas for months on voyages that took them all the way from the UK to the South Atlantic to collect reference measurements of chlorophyll, sea temperature and more. ESA ocean scientist Craig Donlon explained, “We rely on these measurements, which are fully traceable, independent and collected according to strict protocols. They are an essential part of making sure that the satellite data can be used with confidence for practical applications and scientific research.” Gavin Tilstone from the Plymouth Marine Laboratory (PML) said, “Each expedition took around seven weeks. En route to South Georgia and the Falkland Islands we took around a million measurements each time, including readings of ocean color, surface temperature and wave motion. We voyaged through many different ocean regimes"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 2,"so that these measurements were as varied as possible, from productive coastal regions to desert-like gyres in the center of the ocean that are rarely accessed by research ships.” Importantly, where possible, measurements were taken at the same time as the Sentinels passed overhead. “It was also important to compare measurements taken by different shipborne instruments, which is all part of making sure they are of the highest quality and rigorously calibrated before they are used to check the satellite data,” added Gavin Tilstone. Legend to Figure 12: South Georgia is a remote island (167 km long) in the southern Atlantic Ocean that is part of the British Overseas territory of South Georgia and the South Sandwich Islands. South Georgia is located at the same southern latitudes as the Falkland Islands, but further east at a distance of 1550 km. Figure 13: Mat of phytoplankton. Phytoplankton bloom formed of a dense mat of diatoms in the Southern Ocean. This was sampled by team of scientists on voyage between the UK and South Georgia to validate ocean data from the Copernicus Sentinels (Image credit: University of Hawaii–E. Goetze/Naturalis Biodiversity Center Leiden–K. Peijnenburg, D. Wall-Palmer & L. Mekkes) Figure 14: Taking fiducial reference measurements in the Atlantic Ocean. These are fully traceable, independent measurements collected in situ according to strict protocols. They are used to ensure confidence in data from the Copernicus Sentinels (image credit: PML) Some of the initial results suggest that the measurements of chlorophyll by Sentinel-3A’s ocean and land color instrument can be improved slightly,"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 3,"which is now being addressed in the data processing chain. Craig Donlon commented, “This is exactly why these campaigns are vital. They build confidence in our missions and data products, and highlight issues that can be easily addressed by our expert teams. Regular-repeat campaigns are a core part of our satellite missions because they provide the evidence of mission quality for our users.” The Copernicus Sentinel-1, Sentinel-2 and Sentinel-3 satellites return different types of data about the oceans. For example, Sentinel-1 can be used to look at waves and oil spills, Sentinel-2 and Sentinel-3 both offer information about phytoplankton, which form the basis of the marine food chain and are important in the balance of carbon dioxide in the atmosphere. Sentinel-3 is also used to map SST (Sea Surface Temperature), which is needed for forecasting. In addition, information on both phytoplankton and temperature is important for understanding how our oceans are changing. Earth observation: CSC (Copernicus Space Component) In October 2009, the EC issued a Communication on ‘GMES: Challenges and Next Steps for the Space Component’ in which the respective roles of the European Union (EU), the EC and ESA within GMES in general, and within the GSC in particular, are addressed. New terminology and concepts have been introduced. The EC leadership of the overall GMES program has been reiterated, declaring the intention to be the GMES Program Manager and to organize itself accordingly. ESA has been reconfirmed as the Coordinator of the GMES Space Component (‘GSC Coordinator’) while the EEA (European Environment Agency) is proposed"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 4,"to coordinate the In situ Component. GMES serves two main European policy requirements: 5) Independent access to geospatial information for policy- and decision-makers to advance European and national agendas related to environment and security policies. 6) Federation of European contributions to the international GEOSS (Global Earth Observation System of Systems) program. GMES has been declared by European governments to be the main framework for Europe's contribution to GEOSS. However, this will not include the totality of GMES, but those elements deemed appropriate to be shared at the international level. GMES shall not only contribute to GEOSS, but shall also act as a recipient of data and information from external sources for the benefit of European users. The GMES program, which is aiming for full operational provision of satellite data for GMES services, involves the use of existing and planned national space capabilities as well as the development of new infrastructure. The GMES Space Component program is intended to meet the requirements of the three pilot services identified by the EC for early implementation (land monitoring, ocean monitoring and emergency management) and other services to be deployed in the 2008-2020 period. The GSC (GMES Space Component) program is built around five concepts of space missions or “Sentinels”, plus access to existing and complementary missions from ESA Member States, EUMETSAT, Canada and third parties. Of the latter category the following missions are considered candidates for GMES operational service contributions - to get the program started: - SPOT-5 of CNES, France (operating mission with a launch May 4, -"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 5,"TerraSAR-X of DLR/EADS Astrium, Germany, with a launch on June 15, 2007 - COSMO-SkyMed of ASI, Italy (3 spacecraft with launches on June 8, 2007, Dec. 9, 2007, Oct. 25, 2008, and in late - RADARSAT-2 of CSA/MDA, Canada, with a launch on Dec. 14, 2007 - Pleiades of CNES (2 spacecraft with launches in 2010 and thereafter) - Jason-2 of EUMETSAT/CNES/NOAA/NASA with a launch on June 20, 2008 - MSG (Meteosat Second Generation) spacecraft of EUMETSAT (3 satellites with launches in 2002, 2005, and - MetOp of EUMETSAT (3 satellites with a first launch on Oct. 19, - DMC (Disaster Monitoring Constellation) of SSTL, UK [with 5 optical imaging satellites in orbit as of fall 2005: AlSAT-1, BILSAT-1, NigeriaSat-1, UK-DMC, and Beijing-1 (DMC+4)] - RapidEye of RapidEye AG, Germany (5 optical imaging satellites with a launch on Aug. 29, - EnMAP (Environmental Mapping and Analysis Program), a hyperspectral mission of DLR with a planned launch in 2017. GMES Sentinels: The ESA Sentinels constitute the first series of operational satellites responding to the Earth Observation needs of the EU-ESA GMES program. The GMES space component relies on existing and planned space assets as well as on new complementary developments by ESA. The following members of the Sentinel family have been identified as core elements of the GSC (GMES Space Component): • Sentinel-1 is a C-band interferometric SAR mission, consisting of a pair of satellites - to provide continuity to data so far provided by ERS-2, Envisat, and RADARSAT missions. The Sentinel-1 spacecraft cover applications such as"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 6,"observing sea ice zones and the arctic environment, surveillance of marine environment, monitoring land surface motion risks, and mapping in support of humanitarian aid in crisis situations. Sentinel-1 will be flown in a dawn-dusk sun-synchronous orbit at an altitude of ~700 km with an exact repeat orbit of 12 days in support of multi-pass interferometry. With a SAR swath of ~250 km and a ground resolution of 5 m x 20 m, a 12 day quasi-global coverage can be obtained. The spacecraft design life is 7 years. The spacecraft design is characterized by a single SAR (Synthetic Aperture Radar) instrument with selectable dual polarization, a deployable solar array, a large size on-board science data storage (1.4 TB at EOL), a very high X-band downlink rate 520 Mbit/s), and stringent requirements on attitude accuracy and data-take timing. In addition, the spacecraft will embark an OCP (Optical Communication Payload) unit allowing downlink of recorded data via a GEO terminal such as the EDRS (European Data Relay Satellite) of ESA. The launch of the first Sentinel-1 spacecraft is planned for 2013. • Sentinel-2 is a multispectral optical imaging mission for global land observation (data on vegetation, soil and water cover for land, inland waterways and coastal areas, and also provide atmospheric absorption and distortion data corrections) at high resolution to provide enhanced continuity of data so far provided by SPOT-5 and Landsat-7. The payload reference concept is based on a pushbroom multispectral imager (MSI) featuring a swath of 285 km with the intermediate spectral band set of 9 bands"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 7,"in VNIR, 3 SWIR bands, (including a 2.2 µm channel), and a PAN channel (”supermode” at 7 m). The revisit requirements for Sentinel-2 are a geometric revisit of better than or equal to 7 days over all landmasses and inland waters. The coverage requirements call for imagery of size ~149 million km2 in 3-7 days. These coverage requirements are driven by the need for global land mass change detection over the time scale of days to weeks. The design life required is > 5 years (7 years) of operations. The Sentinel-2 spacecraft will feature an OCP unit allowing downlink of recorded data via a GEO terminal. The first launch of Sentinel-2 is planned for 2013 (800 km orbit). • Sentinel-3 is an operational oceanography mission requiring the operation of 2 concurrent spacecraft. The main objective of Sentinel-3 mission is the provision of ocean observation data in routine, long term and continuous fashion with a consistent quality and a very high level of availability. In addition, the mission will be designed to generate land optical observation products, ice topography, vegetation and land hydrology products. The main mission objectives comprise: 1) Operational Oceanography, i.e. the delivery of information needed to constrain and drive global and local ocean assimilation models actually, coupled ocean/ atmosphere assimilation models. For this, Sentinel-3 will deliver: - Ocean color data - Sea surface temperature data - Sea surface topography data, including in particular an along-track SAR capability for addressing coastal zones sea surface topography and sea ice topography. 2) Global land applications, i.e. the"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 8,"delivery of information needed to derive global land products and services. These are: - Land surface color - Land surface temperature - Land ice topography and inland water surface height data. Sentinel-3 is an Earth observation mission including a medium-sized platform, large swath/medium spatial resolution optical instruments and a radar altimeter The final constellation of two satellites provides a worst case 2 day revisit time. The spacecraft carries a set of 4 main payloads: - OCLI (Ocean and Land Color Instrument). OCLI is based on heritage from Envisat's MERIS (Medium Resolution Imaging Spectrometer) instrument but with improved wavelength bands (21 compared to 15 on MERIS) and sun-glint effects reduction. - SLSTR (Sea and Land Surface Temperature Instrument). The SLSTR uses a dual viewing technique and operates across nine wavelength bands (plus 2 additional fire channels) supporting atmospheric correction. The spectral range of these channels is: 0.55, 0.66, 0.86, 1.37, 1.61, 2.25, 3.74, 10.95 and 12 µm plus the two fire channels with 3.74 and 10.95 µm. It provides a swath width of 750 km in dual and 1420 km in single view. The SLSTR has a spatial resolution in the visible bands of 500 m. - SRAL (SAR Radar Altimeter), a dual-band (C+Ku) altimeter operating in conventional radar-altimeter mode as on Poseidon-3 (Jason-2), and in advanced SAR mode (burst mode) over sea ice and coastal regions (data so far provided by RA-2 on Envisat). SRAL is a mature concept supported by the strong heritage from Poseidon-3 and the CryoSat-2 SIRAL instrument techniques. It will provide the"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 9,"required ocean and sea-ice thickness measurements, as well as inland-waters and coastal measurements. These instruments are complemented by a GNSS receiver, a DORIS terminal, and LRR (Laser Retroreflector). The spacecraft design is characterized by a deployable solar array, stringent requirements on attitude accuracy, and the necessity to perform near-real time POD (Precise Orbit Determination) services to support data processing. The first launch of Sentinel-3 is planned for 2013. • Sentinel-4 and -5, these are two families of atmospheric chemistry monitoring missions, one instrument (Sentinel-4) on geostationary orbit (GEO) and one instrument (Sentinel-5) on low Earth orbit (LEO). The actual implementation of the missions will be according to a flexible architecture which may lead to grouping some of them on single platforms. - The Sentinel-4 payload (an Ultraviolet-Visible-Near- Infrared Spectrometer) will be embarked on the two MTG-S (Meteosat Third Generation–Sounder) satellites in geostationary orbit (planned to launch in 2020 and 2027). In addition, TIR (Thermal Infrared) sounder data on the same platform, and a cloud imager on the MTG-Imager platform will be exploited by the Sentinel-4 services. - The Sentinel-5 payload will be carried on the MetOp Second Generation spacecraft (planned to launch starting in 2020) in a sun-synchronous low Earth orbit (at about 800 km mean altitude). The Sentinel-5 mission will consist of an UV-VIS-NIR and Shortwave Infrared spectrometer which will also house a TIR sounder and imager. - Sentinel-5P (Precursor). To avoid gaps between Envisat (SCIAMACHY instrument data in particular) and Sentinel-5, and to ensure continuity of atmospheric services, a Sentinel-5P mission, similar to Sentinel-5"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 10,"but with no TIR sounder and imager, will be launched in 2015. Services proposed will cover air quality, climate change and stratospheric ozone and solar radiation. GMES-1 requirements and definition phase (2005/ The GMES-1 mission (Sentinel-1) is planned for a launch in the time frame 2012+. The objectives are to address the observational needs of Sentinel-1 and -3. The spacecraft is seen as the follow-on mission to Envisat. GMES-1 will include a C-band SAR instrument to continue the interferometric and ocean/ice/land measurements of Envisat and ERS-2, and to provide ocean color observations. Other capabilities are in the planning stage. The mission objectives aim at customer satisfaction taking into account funding sources and the interest of the different customer categories including: - Sponsors: Technology Research & Development Agencies, Departments of Industry - Earth Observation Investigators: Studying methods and developing applications - `End users': Earth scientists, institutional users, service providers, (other) companies, (other) professional & private users, etc. • Earth observation research: a) to study the radar signature of the Earth, and b) to establish application potential for Earth science support as well as for operational services • Need of best possible sensitivity, temporal & spatial resolution, image quality • Request multi-parameter space: different wavelengths, (full) polarimetry, interferometry • The end users represent an immense but also a very diverse community. Programmatic priorities and GMES pilot services: The origin of the mission requirements have their roots in the following programmatic priorities and GMES pilot services aiming at: - Monitoring the European marine environment. This means for instance daily"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 11,"surveillance of marine transport corridors (example: the English Channel, the Strait of Gibraltar, etc.) with information delivery within one hour of observation. - Monitoring and assessing land surface-motion risks. Observation cycles of subsidence measurements over all major urban areas and surveillance of transport infrastructure (e.g. gas pipelines) on a two-week basis. - Open ocean surveillance. Of particular interest are the Arctic and Antarctic environment with their sea-ice regions. Daily monitoring of ice-infested areas along the major transport routes. Open ocean monitoring implies the provision of wind and wave products similar to those of ASAR. - Forest monitoring. This involves the generation of annual global maps for climate change detection services as well as support of sustainable management and nature protection. - Water management and soil protection. This involves such services as monthly global mapping of the environmental state to support the EU's thematic strategy on soil protection. Currently, surface soil moisture is being derived from ASAR data of Envisat for southern Germany. - Forest fire and land management. Provision of monthly global coverage for the mapping of burnt regions and for flood risk assessment. Furthermore, provision of fast global on-demand access services for real-time awareness services for floods. - Food security and crop monitoring. An example is rice mapping in China - currently, a pilot test service, referred to as Dragon Project, for the Hinze region is using single-date HH/VV Envisat data of the ASAR (Advanced SAR) instrument. - Global mapping for the humanitarian community. This service requires fast global access on demand. Operational requirements: -"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 12,"Long-term continuity: At least 15 years of service - Performance and data quality: ERS/Envisat - Operations: Systematic with on-demand option - Processing and archiving: All products to level-1 - Distribution: From archive in near real-time - Coverage & revisit: Global monthly, fast global access on demand, regional bi-weekly, regional daily (12 hourly desirable) - Timeliness: 3 hours (1 hour desirable for special cases) - Center frequency of SAR instrument: C-band at 5.405 GHz - Interferometry: yes, service dependent - Spatial and radiometric resolution: ERS/Envisat baseline - Swath width: Minimum 200-300 km, larger desirable, 20 x 20 km for wave mode - Polarization: VV (wind, waves and oil spills), HV or VH (ship detection), VV or HH, VV and HH (desirable), VV and VH or HH and HV, full polarimetry (best for classification) Technical concept: A two-satellite constellation with four nominal operational modes designed for inter-operability with other systems for full compliance with user requirements. - Stripmap Mode (SM): Stripmap mode, dual polarization, medium size swath, high radiometric performance, very high spatial resolution - Interferometric wide-swath mode (IW): ScanSAR mode, dual polarization, large size swath, high spatial resolution, burst synchronization for ScanSAR interferometry - Extra-wide swath mode (EW): ScanSAR mode, dual polarization, very large size swath, low spatial resolution - Wave mode (WV): Sampled stripmap mode, single polarization, low data rate. System requirements: - Orbit: Sun-synchronous near circular orbit with an altitude of about 700 km - Mean local solar time at 18 hours on ascending node (dawn-dusk orbit) - Repeat cycle: 12 days - Cycle length:"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Ground Truth Data Collection for the Sentinels on two Expeditions 13,"175 orbits - Swath width: 80 km (SM), 240 km (IW), 400 km (EW), 20 km x 20 km (WV) - Polarization: VV+VH or HH+HV (all modes) - Spatial resolution (ground range x azimuth): 4 m x 5 m, single look (SM); 5 m x 20 m single look (IW); 25 m x 80 m three looks (EW); 20 m x 5 m single look (WV) - Noise equivalent sigma zero: -25 dB - Radiometric stability: 0.5 dB"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Sentinels operations concept: 1,"Sentinels operations concept: The following list summarizes the main characteristics of the Sentinel missions (S1, S2, and S3) which determine the operations concept: • Each Sentinel spacecraft is designed such that its on-board resources allow to store the complete instrument schedule covering the default mission plan duration, i.e. 4 days, 14 days and 27 days respectively for each Sentinel mission family • In terms of on-board autonomy, each satellite can operate nominally for at least 72 hours without any ground intervention, even in the case of a single on-board failure • Visibility of the spacecraft from the primary TT&C station will be on average 10 minutes every revolution except for up to four consecutive blind orbits (every 24 hours) during which the ground track does not cross the Kiruna visibility region • Very stringent QoS (Quality of Service) requirements ensuring that data products are accurate, complete and provided on time. In particular, all Sentinels feature Near-Real time delivery of data within 3 hours from sensing. An innovative Sentinels operational concept has been defined based on the use of a novel mechanism to schedule the telecommand execution using the spacecraft orbit position, as provided by the on-board GNSS receiver. This allows to drastically reduce the number of ground station passes required to support the routine mission and to manage the monitoring and control of the 3 systems under a single spacecraft controller position. Sentinel downlinks: Sentinel-1,-2, and -3 produce approximately 4 TByte of data per day. The downlink of that data to the ground represents one of"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Sentinels operations concept: 2,"the major challenges of the program. Each satellite requires between 6 (Sentinel-3) and 16-18 (Sentinel-1, -2) minutes of downlink time per orbit on average, with a modulation and coding scheme which can be accommodated within the 300 MHz X-band bandwidth available. A new modulation scheme has been designed and implemented and all Sentinels make use of the same payload data transmission subsystem, the X-band TXA (Transmission Assembly). In addition, Sentinel-1 and -2 are being equipped with an additional downlink subsystem, an OCP (Optical Communications Payload), including a Laser Communication Terminal (LCT) to transmit instrument data a geostationary data relay system, the EDRS (European Data Relay System) to the ground. There are two downlink channels available. Each channel has an effective downlink rate of 260 Mbit/s. The Sentinels provide the same on-board interface from the mass memory to the input to the TXA and, for Sentinel-1 and -2, to the input of the LCT. It is possible to downlink data from memory, with or without deletion after downlink; to downlink data from memory while new data is stored in memory; and to provide quasi-real time downlink of data, with data acquired and stored in the mass memory and immediately downlinked. Although the mass memory management of the different Sentinels is designed in response to the specific requirements of each mission, all Sentinels support a downlink planning allowing the download of different data with different priorities, e.g. Near Real Time (NRT) data downlink prior to other data. And for Sentinel-1 and -2 the downlink planning allows to route"
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,Sentinels operations concept: 3,"the data to either the X-band downlink or the optical downlink. The Sentinels FOS (Flight Operations Segment) is being designed making extensive re-use of elements developed in the context of previous Earth Observation ground segments. A single Sentinel MCS (Mission Control System) will allow monitoring and control of all spacecraft, while commonalities across unit models will be applied for the Sentinel spacecraft simulators development."
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,GSE (GMES Services Element) 1,"GSE (GMES Services Element) In 2001 the first ESA program dedicated to GMES, called the “Earthwatch GMES Service Element” (GSE), was approved by the ESA Ministerial Council. As a consequence, in February 2003, 10 GSE thematic projects have been launched after a competitive tender by ESA/ESRIN, each of them aiming to deliver pre-operational information for monitoring and management of environment and security to end users in order to fulfil European policies. These GSE services will make best use of existing EO (Earth Observation) systems and will also help to define and establish the longer-term needs for future operational EO systems. The GMES Services are categorized into three Earth system domains (Atmosphere, Marine and Land) and three crosscutting domains (Emergency Management, Security and Climate). Once fully operational, they will provide standardized and validated multi-purpose information products for a broad range of EU policy-relevant application areas, many of which are implemented at national or regional level. The development of the GMES Services and their transition to pre-operational status has been funded primarily within the GMES Service Element of the European Space Agency and the 6th and 7th Framework Programs of the European Commission, with EU Member State funding having also supported development and customization (Ref. 44). The information products of the six Service domains are at various stages of operational maturity (in 2011). Several are now operational and part of the EC-funded GIO (GMES Initial Operations) phase (2011-2013). Others are undergoing final prototyping and operationalization with an aim to be funded in the anticipated GMES operations phase (2014+)."
0,Copernicus,https://directory.eoportal.org/web/eoportal/satellite-missions/g/gmes,EoPortal,EoPortal,GSE (GMES Services Element) 2,"Brief descriptions of the GMES Service domains are provided below along with an indication of maturity level. • GMES Atmosphere Monitoring Service: aims to provide data records, nowcasts and forecasts of global atmospheric chemistry and constituents essential for monitoring climate, air quality, solar and UV radiation. Information products from this service are completing operationalization activities and should be included in the GMES operations phase. • GMES Marine Monitoring Service: aims to provide a suite of information products for global oceans and European sea basins targeting maritime safety, environment and safety based on forecasting models and measurements of variables such as sea level, ocean color, sea surface temperature, salinity, sea state and wind, oil pollution, and sea ice. Information products from this service are completing operationalization activities and should be included in the GMES operations phase. • GMES Land Monitoring Service: provides crossborder, harmonized geo-information at global to local scales addressing land-cover/land-use, biophysical parameters and change monitoring to support spatial planning and monitoring of freshwater, crops, forests and land carbon. European land-cover/land-use products are entering the GIO phase while global land monitoring products are completing operationalization activities and should be included in the GMES operations phase. - GIO land operational in March 2013: After eight years of GMES research projects in the field of land monitoring and the starting of the GMES/Copernicus Initial Operations (GIO) in 2011, the Copernicus Land Monitoring Service has become operational. • GMES Emergency Management Service (EMS): targets the whole emergency cycle for humanitarian crises, natural and man-made emergencies by delivering risk assessment"
